Annee,Code_country,Country_Name,Valeur
1997,ITA,Italy,0.9835833333333334
1997,LTU,Lithuania,0.7712500000000002
1997,LVA,Latvia,0.9091666666666667
1997,MLT,Malta,0.9636666666666667
1997,NLD,Netherlands,0.9612499999999998
1997,POL,Poland,0.40750000000000003
1997,PRT,Portugal,1.623916666666667
1997,ROU,Romania,-0.3080833333333333
1997,SVK,Slovak Republic,0.15225000000000002
1997,SVN,Slovenia,0.7957499999999998
1997,SWE,Sweden,1.24875
1998,AUT,Austria,1.1264166666666666
1998,BGR,Bulgaria,0.49191666666666656
1998,CZE,Czech Republic,1.0621666666666665
1998,DEU,Germany,1.0479166666666668
1998,DNK,Denmark,0.76375
1998,ESP,Spain,1.067333333333333
1998,EST,Estonia,0.59025
1998,FIN,Finland,0.08000000000000002
1998,FRA,France,0.8340833333333334
1998,GBR,United Kingdom,0.828
1998,GRC,Greece,0.5273333333333333
1998,HRV,Croatia,0.8294166666666666
1998,HUN,Hungary,0.6633333333333334
1998,IRL,Ireland,0.9229166666666666
1998,ITA,Italy,0.8055833333333334
1998,LTU,Lithuania,0.73025
1998,LVA,Latvia,0.6735833333333335
1998,MLT,Malta,0.7063333333333331
1998,NLD,Netherlands,1.0188333333333335
1998,POL,Poland,0.7716666666666666
1998,PRT,Portugal,1.0390000000000001
1998,ROU,Romania,0.3792500000000001
1998,SVK,Slovak Republic,0.6654166666666664
1998,SVN,Slovenia,1.0918333333333334
1998,SWE,Sweden,0.5445000000000001
1999,AUT,Austria,1.1026666666666667
1999,BGR,Bulgaria,1.1714166666666668
1999,CZE,Czech Republic,1.264416666666667
1999,DEU,Germany,1.4551666666666667
1999,DNK,Denmark,1.4361666666666668
1999,ESP,Spain,0.89925
1999,EST,Estonia,1.6409166666666668
1999,FIN,Finland,1.1208333333333333
1999,FRA,France,1.1875
1999,GBR,United Kingdom,1.0193333333333334
1999,GRC,Greece,1.0758333333333334
1999,HRV,Croatia,0.9520833333333334
1999,HUN,Hungary,0.9217500000000002
1999,IRL,Ireland,0.9478333333333334
1999,ITA,Italy,1.0300833333333335
1999,LTU,Lithuania,1.7409999999999999
1999,LVA,Latvia,1.751666666666667
1999,MLT,Malta,1.3839166666666667
1999,NLD,Netherlands,1.6219999999999999
1999,POL,Poland,1.4236666666666664
1999,PRT,Portugal,0.7311666666666667
1999,ROU,Romania,1.0596666666666668
1999,SVK,Slovak Republic,1.0274166666666666
1999,SVN,Slovenia,1.0879999999999999
1999,SWE,Sweden,1.222
2000,AUT,Austria,1.9755000000000003
2000,BEL,Belgium,1.59
2000,BGR,Bulgaria,1.2220833333333334
2000,CZE,Czech Republic,2.04
2000,DEU,Germany,1.8595000000000004
2000,DNK,Denmark,1.8397500000000002
2000,ESP,Spain,0.9698333333333333
2000,EST,Estonia,2.21625
2000,FIN,Finland,2.327833333333333
2000,FRA,France,1.32975
2000,GBR,United Kingdom,0.7995833333333332
2000,GRC,Greece,0.6301666666666667
2000,HRV,Croatia,1.8385
2000,HUN,Hungary,1.9628333333333332
2000,IRL,Ireland,0.5851666666666667
2000,ITA,Italy,1.4117499999999998
2000,LTU,Lithuania,2.1614166666666663
2000,LUX,Luxembourg,1.7790000000000001
2000,LVA,Latvia,2.142333333333333
2000,MLT,Malta,1.1551666666666667
2000,NLD,Netherlands,1.6640000000000004
2000,POL,Poland,2.0025
2000,PRT,Portugal,0.7718333333333334
2000,ROU,Romania,1.4775833333333335
2000,SVK,Slovak Republic,1.848583333333333
2000,SVN,Slovenia,2.0709166666666667
2000,SWE,Sweden,2.0593333333333335
2001,AUT,Austria,1.1143333333333334
2001,BEL,Belgium,1.0781666666666667
2001,BGR,Bulgaria,1.0671666666666666
2001,CZE,Czech Republic,0.8656666666666665
2001,DEU,Germany,0.9967499999999999
2001,DNK,Denmark,0.7685833333333333
2001,ESP,Spain,1.179083333333333
2001,EST,Estonia,1.178333333333333
2001,FIN,Finland,0.9077500000000001
2001,FRA,France,0.9849166666666666
2001,GBR,United Kingdom,0.504
2001,GRC,Greece,0.9899999999999999
2001,HRV,Croatia,1.105333333333333
2001,HUN,Hungary,0.8634166666666666
2001,IRL,Ireland,0.4896666666666667
2001,ITA,Italy,1.2121666666666666
2001,LTU,Lithuania,1.2129999999999999
2001,LUX,Luxembourg,1.1239999999999999
2001,LVA,Latvia,1.1983333333333335
2001,MLT,Malta,1.43825
2001,NLD,Netherlands,1.055833333333333
2001,POL,Poland,0.8267500000000002
2001,PRT,Portugal,0.9099166666666666
2001,ROU,Romania,0.9116666666666666
2001,SVK,Slovak Republic,0.7239999999999999
2001,SVN,Slovenia,1.2794166666666664
2001,SWE,Sweden,0.7880833333333334
2002,AUT,Austria,1.8276666666666668
2002,BEL,Belgium,1.5710833333333334
2002,BGR,Bulgaria,1.0808333333333335
2002,CZE,Czech Republic,1.6500833333333336
2002,DEU,Germany,1.5612499999999996
2002,DNK,Denmark,1.5418333333333332
2002,ESP,Spain,1.1401666666666668
2002,EST,Estonia,1.3918333333333333
2002,FIN,Finland,1.0363333333333333
2002,FRA,France,1.3578333333333334
2002,GBR,United Kingdom,1.1350833333333334
2002,GRC,Greece,0.6900833333333333
2002,HRV,Croatia,1.6205833333333335
2002,HUN,Hungary,1.7288333333333332
2002,IRL,Ireland,0.9141666666666669
2002,ITA,Italy,1.211
2002,LTU,Lithuania,1.765583333333333
2002,LUX,Luxembourg,1.5947500000000001
2002,LVA,Latvia,1.6032500000000003
2002,MLT,Malta,1.0860833333333333
2002,NLD,Netherlands,1.5568333333333333
2002,POL,Poland,1.6050000000000004
2002,PRT,Portugal,0.9560833333333334
2002,ROU,Romania,1.3643333333333336
2002,SVK,Slovak Republic,1.59575
2002,SVN,Slovenia,1.86725
2002,SWE,Sweden,1.4215833333333334
2003,AUT,Austria,1.4899166666666666
2003,BEL,Belgium,1.5079166666666668
2003,BGR,Bulgaria,0.3345
2003,CZE,Czech Republic,1.2758333333333334
2003,DEU,Germany,1.3745000000000003
2003,DNK,Denmark,1.0728333333333333
2003,ESP,Spain,1.4905000000000002
2003,EST,Estonia,0.8976666666666667
2003,FIN,Finland,1.2553333333333334
2003,FRA,France,1.6454166666666667
2003,GBR,United Kingdom,1.1484166666666666
2003,GRC,Greece,0.43766666666666665
2003,HRV,Croatia,1.2970833333333334
2003,HUN,Hungary,0.8803333333333333
2003,IRL,Ireland,1.0083333333333335
2003,ITA,Italy,1.4744166666666667
2003,LTU,Lithuania,0.9016666666666667
2003,LUX,Luxembourg,1.6510833333333335
2003,LVA,Latvia,0.9373333333333332
2003,MLT,Malta,1.3095
2003,NLD,Netherlands,1.3148333333333333
2003,POL,Poland,0.8574166666666666
2003,PRT,Portugal,1.292
2003,ROU,Romania,0.4261666666666666
2003,SVK,Slovak Republic,0.9020833333333332
2003,SVN,Slovenia,1.4966666666666664
2003,SWE,Sweden,1.3438333333333332
2004,AUT,Austria,0.8313333333333334
2004,BEL,Belgium,0.9851666666666667
2004,BGR,Bulgaria,0.6671666666666667
2004,CZE,Czech Republic,0.82375
2004,DEU,Germany,0.9385
2004,DNK,Denmark,1.0460833333333333
2004,ESP,Spain,0.9811666666666667
2004,EST,Estonia,1.1995833333333332
2004,FIN,Finland,1.3580833333333333
2004,FRA,France,0.883
2004,GBR,United Kingdom,1.0866666666666667
2004,GRC,Greece,0.4359166666666667
2004,HRV,Croatia,0.7311666666666667
2004,HUN,Hungary,0.6029166666666667
2004,IRL,Ireland,0.9603333333333333
2004,ITA,Italy,0.8432499999999999
2004,LTU,Lithuania,0.9135833333333334
2004,LUX,Luxembourg,0.8780833333333334
2004,LVA,Latvia,1.0323333333333333
2004,MLT,Malta,0.7575
2004,NLD,Netherlands,1.0819166666666666
2004,POL,Poland,0.80125
2004,PRT,Portugal,0.9481666666666665
2004,ROU,Romania,0.6782499999999999
2004,SVK,Slovak Republic,0.5941666666666666
2004,SVN,Slovenia,0.7750833333333335
2004,SWE,Sweden,1.28825
2005,AUT,Austria,0.5464166666666667
2005,BEL,Belgium,1.2283333333333333
2005,BGR,Bulgaria,0.16891666666666663
2005,CZE,Czech Republic,0.6963333333333334
2005,DEU,Germany,0.9916666666666667
2005,DNK,Denmark,1.1665833333333333
2005,ESP,Spain,0.8465000000000001
2005,EST,Estonia,1.3199166666666666
2005,FIN,Finland,1.9895833333333333
2005,FRA,France,0.8691666666666666
2005,GBR,United Kingdom,1.0626666666666666
2005,GRC,Greece,0.19274999999999998
2005,HRV,Croatia,0.16825
2005,HUN,Hungary,0.1948333333333333
2005,IRL,Ireland,1.1078333333333334
2005,ITA,Italy,0.38475
2005,LTU,Lithuania,0.9655833333333333
2005,LUX,Luxembourg,1.1673333333333331
2005,LVA,Latvia,1.0845833333333335
2005,MLT,Malta,0.47025
2005,NLD,Netherlands,1.2860833333333332
2005,POL,Poland,0.7489999999999998
2005,PRT,Portugal,0.9968333333333333
2005,ROU,Romania,0.25216666666666665
2005,SVK,Slovak Republic,0.3244166666666667
2005,SVN,Slovenia,0.4140833333333334
2005,SWE,Sweden,1.6666666666666667
2006,AUT,Austria,1.2311666666666665
2006,BEL,Belgium,1.6235
2006,BGR,Bulgaria,0.5842499999999999
2006,CZE,Czech Republic,1.2719166666666666
2006,DEU,Germany,1.5699166666666666
2006,DNK,Denmark,1.7280833333333334
2006,ESP,Spain,1.597416666666667
2006,EST,Estonia,1.7697500000000002
2006,FIN,Finland,1.7245
2006,FRA,France,1.4969999999999999
2006,GBR,United Kingdom,1.3498333333333334
2006,GRC,Greece,0.20291666666666663
2006,HRV,Croatia,0.95175
2006,HUN,Hungary,0.9095
2006,IRL,Ireland,1.1983333333333335
2006,ITA,Italy,1.1000833333333333
2006,LTU,Lithuania,1.4160833333333336
2006,LUX,Luxembourg,1.6155833333333334
2006,LVA,Latvia,1.5875833333333336
2006,MLT,Malta,1.0549166666666667
2006,NLD,Netherlands,1.7482499999999999
2006,POL,Poland,1.1906666666666668
2006,PRT,Portugal,1.525666666666667
2006,ROU,Romania,0.6299166666666666
2006,SVK,Slovak Republic,0.9111666666666668
2006,SVN,Slovenia,1.2011666666666665
2006,SWE,Sweden,1.9469999999999998
2007,AUT,Austria,1.9347500000000002
2007,BEL,Belgium,1.7087499999999995
2007,BGR,Bulgaria,1.70775
2007,CZE,Czech Republic,1.945666666666667
2007,DEU,Germany,1.8598333333333337
2007,DNK,Denmark,1.8804166666666664
2007,ESP,Spain,0.8463333333333333
2007,EST,Estonia,2.0581666666666663
2007,FIN,Finland,1.9230833333333333
2007,FRA,France,1.282416666666667
2007,GBR,United Kingdom,1.2384166666666665
2007,GRC,Greece,1.0086666666666668
2007,HRV,Croatia,1.7491666666666665
2007,HUN,Hungary,1.910583333333333
2007,IRL,Ireland,1.3538333333333332
2007,ITA,Italy,1.3942500000000002
2007,LTU,Lithuania,1.9220833333333334
2007,LUX,Luxembourg,1.739166666666667
2007,LVA,Latvia,1.9437500000000003
2007,MLT,Malta,1.182
2007,NLD,Netherlands,1.852083333333333
2007,POL,Poland,1.8625
2007,PRT,Portugal,0.75825
2007,ROU,Romania,1.9027500000000002
2007,SVK,Slovak Republic,1.9085833333333333
2007,SVN,Slovenia,1.9520000000000002
2007,SWE,Sweden,1.7444999999999997
2008,AUT,Austria,1.7211666666666663
2008,BEL,Belgium,1.1595
2008,BGR,Bulgaria,1.4253333333333336
2008,CZE,Czech Republic,1.765
2008,DEU,Germany,1.503166666666667
2008,DNK,Denmark,1.7764999999999997
2008,ESP,Spain,0.8237499999999999
2008,EST,Estonia,2.478
2008,FIN,Finland,2.0379166666666664
2008,FRA,France,0.9057500000000002
2008,GBR,United Kingdom,0.7304166666666664
2008,GRC,Greece,1.0498333333333334
2008,HRV,Croatia,1.6711666666666665
2008,HUN,Hungary,1.757083333333333
2008,IRL,Ireland,0.6913333333333335
2008,ITA,Italy,1.2054999999999998
2008,LTU,Lithuania,2.1912499999999997
2008,LUX,Luxembourg,1.2027500000000002
2008,LVA,Latvia,2.3125833333333334
2008,MLT,Malta,1.1985833333333333
2008,NLD,Netherlands,1.3122500000000004
2008,POL,Poland,1.8223333333333331
2008,PRT,Portugal,0.6107499999999999
2008,ROU,Romania,1.5874999999999997
2008,SVK,Slovak Republic,1.7453333333333336
2008,SVN,Slovenia,1.7794166666666669
2008,SWE,Sweden,1.8539999999999999
2009,AUT,Austria,1.5023333333333333
2009,BEL,Belgium,1.1735
2009,BGR,Bulgaria,1.3104166666666668
2009,CZE,Czech Republic,1.3193333333333335
2009,DEU,Germany,1.2164166666666667
2009,DNK,Denmark,1.17225
2009,ESP,Spain,1.4591666666666665
2009,EST,Estonia,1.2633333333333334
2009,FIN,Finland,1.2274166666666666
2009,FRA,France,1.2289166666666667
2009,GBR,United Kingdom,0.863
2009,GRC,Greece,0.8834166666666668
2009,HRV,Croatia,1.5045833333333336
2009,HUN,Hungary,1.546166666666667
2009,IRL,Ireland,0.6925833333333333
2009,ITA,Italy,1.2725833333333332
2009,LTU,Lithuania,1.1455833333333336
2009,LUX,Luxembourg,1.2120833333333334
2009,LVA,Latvia,1.2291666666666667
2009,MLT,Malta,0.9960000000000001
2009,NLD,Netherlands,1.1933333333333336
2009,POL,Poland,1.08675
2009,PRT,Portugal,1.4883333333333333
2009,ROU,Romania,1.5363333333333336
2009,SVK,Slovak Republic,1.3756666666666668
2009,SVN,Slovenia,1.64475
2009,SWE,Sweden,1.1634999999999998
2010,AUT,Austria,0.4788333333333332
2010,BEL,Belgium,-0.07250000000000005
2010,BGR,Bulgaria,1.2880833333333332
2010,CZE,Czech Republic,0.1293333333333333
2010,DEU,Germany,-0.13050000000000006
2010,DNK,Denmark,-0.6070000000000001
2010,ESP,Spain,0.8700000000000001
2010,EST,Estonia,0.22783333333333325
2010,FIN,Finland,-0.0839166666666666
2010,FRA,France,0.15716666666666668
2010,GBR,United Kingdom,-0.29908333333333337
2010,GRC,Greece,1.51575
2010,HRV,Croatia,0.733
2010,HUN,Hungary,0.6142500000000001
2010,IRL,Ireland,-0.2881666666666666
2010,ITA,Italy,0.65075
2010,LTU,Lithuania,0.4100833333333335
2010,LUX,Luxembourg,0.008666666666666637
2010,LVA,Latvia,0.3643333333333334
2010,MLT,Malta,0.9716666666666667
2010,NLD,Netherlands,-0.23875000000000002
2010,POL,Poland,0.059166666666666735
2010,PRT,Portugal,1.11425
2010,ROU,Romania,1.0493333333333332
2010,SVK,Slovak Republic,0.4426666666666666
2010,SVN,Slovenia,0.6429166666666665
2010,SWE,Sweden,-0.6522499999999999
2011,AUT,Austria,1.7787499999999998
2011,BEL,Belgium,1.8537499999999998
2011,BGR,Bulgaria,0.4989166666666665
2011,CZE,Czech Republic,1.6196666666666666
2011,DEU,Germany,1.7435
2011,DNK,Denmark,1.435833333333333
2011,ESP,Spain,1.6830833333333333
2011,EST,Estonia,2.064666666666666
2011,FIN,Finland,2.3179166666666666
2011,FRA,France,1.8875833333333334
2011,GBR,United Kingdom,1.28325
2011,GRC,Greece,0.27525000000000005
2011,HRV,Croatia,1.506833333333333
2011,HUN,Hungary,1.2323333333333333
2011,IRL,Ireland,1.009083333333333
2011,ITA,Italy,1.3946666666666667
2011,LTU,Lithuania,1.68
2011,LUX,Luxembourg,1.9090833333333332
2011,LVA,Latvia,1.8616666666666666
2011,MLT,Malta,0.8314166666666667
2011,NLD,Netherlands,1.6987500000000002
2011,POL,Poland,1.409
2011,PRT,Portugal,1.6265833333333333
2011,ROU,Romania,0.7395
2011,SVK,Slovak Republic,1.2552500000000002
2011,SVN,Slovenia,1.711166666666667
2011,SWE,Sweden,2.1099166666666664
2012,AUT,Austria,1.6274166666666667
2012,BEL,Belgium,1.0330000000000001
2012,BGR,Bulgaria,1.4838333333333333
2012,CZE,Czech Republic,1.3627500000000001
2012,DEU,Germany,1.1435
2012,DNK,Denmark,0.7656666666666668
2012,ESP,Spain,1.0680833333333333
2012,EST,Estonia,0.7871666666666668
2012,FIN,Finland,0.718
2012,FRA,France,1.0901666666666665
2012,GBR,United Kingdom,0.5066666666666668
2012,GRC,Greece,1.1915833333333332
2012,HRV,Croatia,1.6845833333333333
2012,HUN,Hungary,1.5037500000000001
2012,IRL,Ireland,0.6900000000000001
2012,ITA,Italy,1.4148333333333334
2012,LTU,Lithuania,0.8243333333333333
2012,LUX,Luxembourg,1.1449999999999998
2012,LVA,Latvia,0.8032499999999999
2012,MLT,Malta,1.2608333333333335
2012,NLD,Netherlands,1.0088333333333332
2012,POL,Poland,0.9769166666666665
2012,PRT,Portugal,0.8240833333333333
2012,ROU,Romania,1.5223333333333333
2012,SVK,Slovak Republic,1.3118333333333334
2012,SVN,Slovenia,1.8108333333333333
2012,SWE,Sweden,0.7508333333333334
2013,AUT,Austria,1.29225
2013,BEL,Belgium,0.5383333333333333
2013,BGR,Bulgaria,1.5420833333333335
2013,CZE,Czech Republic,1.0329166666666667
2013,DEU,Germany,0.76975
2013,DNK,Denmark,0.8483333333333333
2013,ESP,Spain,0.8489166666666667
2013,EST,Estonia,1.7873333333333334
2013,FIN,Finland,2.131
2013,FRA,France,0.6734999999999999
2013,GBR,United Kingdom,0.5095000000000001
2013,GRC,Greece,1.2823333333333335
2013,HRV,Croatia,1.4666666666666666
2013,HUN,Hungary,1.3811666666666669
2013,IRL,Ireland,0.69775
2013,ITA,Italy,1.11475
2013,LTU,Lithuania,1.486666666666667
2013,LUX,Luxembourg,0.6477499999999999
2013,LVA,Latvia,1.6103333333333332
2013,MLT,Malta,1.2165833333333333
2013,NLD,Netherlands,0.5449166666666666
2013,POL,Poland,1.0405
2013,PRT,Portugal,0.8683333333333332
2013,ROU,Romania,1.5267499999999998
2013,SVK,Slovak Republic,1.2240833333333334
2013,SVN,Slovenia,1.4798333333333336
2013,SWE,Sweden,1.4773333333333334
2014,AUT,Austria,2.4368333333333334
2014,BEL,Belgium,2.3214166666666665
2014,BGR,Bulgaria,1.3900833333333338
2014,CZE,Czech Republic,2.487166666666667
2014,DEU,Germany,2.4310000000000005
2014,DNK,Denmark,2.5285
2014,ESP,Spain,1.6284999999999996
2014,EST,Estonia,2.194083333333333
2014,FIN,Finland,2.4675
2014,FRA,France,1.9796666666666667
2014,GBR,United Kingdom,1.5999999999999999
2014,GRC,Greece,1.2506666666666666
2014,HRV,Croatia,2.0989166666666668
2014,HUN,Hungary,2.3236666666666665
2014,IRL,Ireland,1.27975
2014,ITA,Italy,1.6772500000000001
2014,LTU,Lithuania,1.9986666666666668
2014,LUX,Luxembourg,2.3775
2014,LVA,Latvia,2.061416666666667
2014,MLT,Malta,1.4861666666666669
2014,NLD,Netherlands,2.4519166666666665
2014,POL,Poland,2.2310000000000003
2014,PRT,Portugal,1.3262500000000002
2014,ROU,Romania,1.6785833333333338
2014,SVK,Slovak Republic,2.3920833333333333
2014,SVN,Slovenia,2.4947500000000002
2014,SWE,Sweden,2.5148333333333337
2015,AUT,Austria,2.322666666666667
2015,BEL,Belgium,1.7383333333333333
2015,BGR,Bulgaria,1.5526666666666669
2015,CZE,Czech Republic,2.34875
2015,DEU,Germany,1.9975833333333333
2015,DNK,Denmark,1.8134999999999997
2015,ESP,Spain,1.7335
2015,EST,Estonia,2.646916666666667
2015,FIN,Finland,2.811083333333334
2015,FRA,France,1.8239166666666666
2015,GBR,United Kingdom,0.883
2015,GRC,Greece,0.81
2015,HRV,Croatia,2.00025
2015,HUN,Hungary,2.135
2015,IRL,Ireland,0.6328333333333335
2015,ITA,Italy,1.7915833333333335
2015,LTU,Lithuania,2.4027500000000006
2015,LUX,Luxembourg,1.8768333333333331
2015,LVA,Latvia,2.4555000000000007
2015,MLT,Malta,1.3883333333333334
2015,NLD,Netherlands,1.6695833333333336
2015,POL,Poland,2.2776666666666663
2015,PRT,Portugal,1.66475
2015,ROU,Romania,1.9719166666666668
2015,SVK,Slovak Republic,2.215
2015,SVN,Slovenia,2.245
2015,SWE,Sweden,2.3156666666666665
2016,AUT,Austria,1.8714166666666667
2016,BEL,Belgium,1.4686666666666668
2016,BGR,Bulgaria,1.634666666666667
2016,CZE,Czech Republic,1.7575833333333335
2016,DEU,Germany,1.64825
2016,DNK,Denmark,1.6751666666666667
2016,ESP,Spain,1.60775
2016,EST,Estonia,1.6714999999999998
2016,FIN,Finland,2.030666666666667
2016,FRA,France,1.4649166666666666
2016,GBR,United Kingdom,1.0205
2016,GRC,Greece,1.3754166666666665
2016,HRV,Croatia,1.7071666666666665
2016,HUN,Hungary,1.6416666666666666
2016,IRL,Ireland,0.9354166666666667
2016,ITA,Italy,1.6440000000000001
2016,LTU,Lithuania,1.7492500000000002
2016,LUX,Luxembourg,1.4491666666666667
2016,LVA,Latvia,1.7077499999999999
2016,MLT,Malta,1.6797500000000003
2016,NLD,Netherlands,1.5624166666666668
